Unique.ID,country,latitude,longitude,Basin.ID,start.year,end.year,num.year,dur.year,eqr.start,eqr.end,eqr.change,richness,rich.rarefied,rich.coverage,ab,fd,trait.ses,taxa.comp,trait.comp,id.level,richness_circularity,ab_circularity,taxa_circularity,trait_circularity
ESP_058_MZB_LO_64,Spain,42.44525973,-2.198472816,1172636,2009,2019,10,11,0.473366633,0.440599401,-0.032767233,-0.379955,1.872192,-1.291941,-9.23089,-0.228479,0.149163978,0.165501,0.034671,Family,FALSE,FALSE,FALSE,FALSE
ESP_058_MZB_LO_7,Spain,41.52143956,0.346661594,1172636,2009,2019,11,11,0.537909694,0.67336424,0.135454545,2.721836,3.37858,5.984141,-6.711812,5.762146,0.015846292,0.087733,0.021252,Family,FALSE,FALSE,FALSE,FALSE
ESP_058_MZB_LO_75,Spain,42.08580889,-0.109946386,1172636,2009,2019,7,11,0.991695669,1.016699987,0.025004318,1.532895,3.353852,4.955647,-8.460865,3.244987,0.071446177,0.11095,0.025482,Family,FALSE,FALSE,FALSE,FALSE
ESP_058_MZB_LO_78,Spain,41.79055336,-1.136148509,1172636,2009,2019,7,11,1.044698795,0.952228916,-0.09246988,-0.202683,-1.574152,-7.243202,4.976033,-0.308347,0.059828201,0.128022,0.040876,Family,FALSE,FALSE,FALSE,FALSE
ESP_058_MZB_LO_79,Spain,41.08871285,0.64803369,1172636,2009,2019,8,11,0.916530055,0.926912568,0.010382514,0.223093,-0.739415,-0.131627,11.18607,0.713295,0.05932894,0.172189,0.042852,Family,FALSE,FALSE,FALSE,FALSE
ESP_058_MZB_LO_85,Spain,41.9485217,-1.688811707,1172636,2009,2018,8,10,0.532886226,0.697623722,0.164737496,1.258333,-0.965339,-7.184133,9.194272,2.869827,-0.11784346,0.159128,0.016004,Family,FALSE,FALSE,FALSE,FALSE
ESP_058_MZB_LO_88,Spain,42.14971858,0.027215566,1172636,2010,2019,8,10,1.077993948,0.872602372,-0.205391576,-2.055414,-1.159328,0.329149,-2.315135,-3.951909,0.080245318,0.100103,0.005907,Family,FALSE,FALSE,FALSE,FALSE
ESP_058_MZB_LO_92,Spain,42.48342999,-1.640917157,1172636,2009,2019,7,11,0.612925382,0.568528689,-0.044396693,0.279151,4.153227,6.473852,-10.439251,0.986997,0.10073342,0.16375,0.039691,Family,FALSE,FALSE,FALSE,FALSE
ESP_058_MZB_LO_94,Spain,42.80111985,-1.703456909,1172636,2009,2019,7,11,0.584410828,0.594442675,0.010031847,-0.820455,0.324055,4.62444,-4.922008,-2.06424,-0.066244349,0.12189,0.029974,Family,FALSE,FALSE,FALSE,FALSE
ESP_058_MZB_LO_95,Spain,42.96520494,-1.837001951,1172636,2009,2019,8,11,0.553333333,0.486666667,-0.066666667,-2.419095,0.483349,-0.314308,-4.787466,-5.122808,-0.016951569,0.051214,0.001242,Family,FALSE,FALSE,FALSE,FALSE
EST_012_MZB_LO_10,Estonia,58.0275,25.959,1292858,2003,2019,9,17,1.010614251,0.96972973,-0.040884521,-0.389737,1.010694,0.309532,-6.026694,-0.72194,0.069502499,0.070622,0.007249,Mixed,TRUE,FALSE,FALSE,FALSE
EST_012_MZB_LO_8,Estonia,59.26,23.8735,1265005,2006,2019,10,14,0.796,0.952,0.156,3.281173,2.477665,0.721256,1.673731,5.793349,-0.078942834,0.081127,0.001604,Mixed,TRUE,FALSE,FALSE,FALSE
FIN_004_MZB_LO_1,Finland,64.55454676,27.16885509,1292459,2009,2021,11,13,0.837143124,0.836270451,-0.000872673,-0.059812,-0.354816,-2.069114,-0.379067,0.477285,0.001308344,0.014602,0.003729,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_10,Finland,63.38659766,26.41373804,1281089,2008,2019,8,12,0.910610522,0.816321803,-0.094288718,-0.052028,1.985639,1.856439,-13.318858,0.592221,0.026080868,0.013987,0.009106,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_101,Finland,60.435673,24.434583,1291940,1998,2021,7,24,0.605170901,0.896870004,0.291699103,2.433328,0.562777,1.019947,8.660853,5.330715,-0.034546052,0.048465,0.002649,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_11,Finland,63.72762108,26.37874499,1292873,2009,2020,12,12,0.829798342,0.61290425,-0.216894092,-1.242214,-0.857793,-2.585529,-4.202601,-1.336414,0.203460121,0.094103,0.023193,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_110,Finland,62.939843,31.438191,1292873,2007,2016,9,10,0.849371357,1.011449589,0.162078233,-1.834172,0.026808,7.305018,-8.302375,-2.851514,-0.145366998,0.069616,0.002326,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_112,Finland,63.4269,30.120613,1292873,2007,2018,7,12,0.843645251,0.777693713,-0.065951537,-2.412899,-1.508578,-1.101702,-5.695705,-4.863017,-0.029386463,0.045584,0.001727,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_113,Finland,61.56056,26.709957,1281089,2007,2017,8,11,0.887098356,0.788418738,-0.098679618,-0.432789,3.520395,10.797121,-18.795015,-0.265295,0.043217207,0.116938,0.018094,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_12,Finland,63.67398233,26.57460379,1292873,2009,2020,12,12,0.953360285,0.747182231,-0.206178054,-1.667827,-1.704988,-1.747957,-1.232169,-3.142704,-0.007967859,0.007769,0.001252,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_13,Finland,63.61923382,29.42829593,1292873,2009,2020,8,12,0.952423223,0.965895536,0.013472313,-1.70801,-0.439272,-3.404274,-6.087981,-3.891408,-0.115224393,0.062569,0.020107,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_131,Finland,64.020105,28.037768,1292459,2008,2021,7,14,0.776752246,1.009026558,0.232274312,3.676562,5.548877,11.004549,2.990954,10.826458,0.040963367,0.09988,0.022735,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_132,Finland,63.935069,27.924531,1292873,2008,2021,7,14,0.647273357,0.914086467,0.26681311,4.990422,4.344835,8.878714,3.450926,11.627722,-0.02276824,0.045766,0.021348,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_133,Finland,64.043965,28.108808,1292459,2008,2021,7,14,0.942692256,0.968523851,0.025831595,0.106081,0.064308,-1.043487,-1.851161,1.94588,0.116464229,0.080608,0.010556,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_14,Finland,62.76245154,30.03605426,1292873,2006,2019,11,14,0.890840967,0.928775121,0.037934154,-2.438413,-1.231968,-1.249776,-3.390283,-4.844507,-0.122723382,0.065345,0.014907,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_144,Finland,62.904073,29.76274,1292873,2009,2018,9,10,0.991724588,0.977384306,-0.014340282,-1.80389,-1.32309,-3.048657,1.554206,-2.57503,0.076869074,0.068418,0.00963,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_15,Finland,62.98274964,21.99244833,1287316,2007,2020,12,14,0.559351771,0.561017966,0.001666195,2.407689,0.086744,-8.261965,13.094836,3.543157,-0.01008869,0.068604,0.007756,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_152,Finland,63.077279,21.944082,1291942,2005,2020,8,16,0.444723918,0.571272986,0.126549068,4.983538,1.248754,-1.239813,14.10019,9.021523,-0.043211221,0.065895,0.012063,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_153,Finland,67.911069,25.354391,1284416,2009,2021,7,13,0.990487783,0.920660957,-0.069826826,-2.308122,-0.845013,0.568556,-13.734462,-3.263714,0.008920038,0.028111,0.001865,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_154,Finland,67.698977,26.852368,1284416,2008,2021,7,14,0.614778099,0.55271368,-0.062064419,-1.483409,0.595369,1.300413,-4.493137,-2.935218,0.00586799,0.024199,0.000391,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_156,Finland,67.64107,26.79099,1284416,2008,2021,7,14,0.908747533,0.996033277,0.087285744,2.088911,0.426411,1.447888,10.400246,4.856752,-0.072488223,0.031442,0.001219,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_16,Finland,60.35584013,24.75591625,1274183,2007,2019,8,13,0.790454183,0.803040905,0.012586722,-0.62287,0.202733,0.214297,0.630064,-1.371506,0.05694882,0.023808,0.005346,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_17,Finland,63.68293912,24.34331631,1286619,2009,2020,10,12,0.989359652,1.000210965,0.010851313,1.331374,0.644977,1.61702,4.170461,3.36162,-0.021975952,0.006839,0.00564,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_18,Finland,63.62247384,24.49470658,1286619,2006,2020,10,15,1.007469662,0.968747989,-0.038721673,0.448513,0.715623,1.322763,-1.789872,0.699923,-0.017715639,0.024118,0.005333,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_19,Finland,64.55265359,25.26845318,1281603,2007,2021,15,15,0.847896252,1.001384337,0.153488085,0.14269,0.940603,1.051864,-5.986938,-0.384248,-0.119624915,0.043684,0.006284,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_21,Finland,62.93947061,21.57530616,1282795,2007,2019,10,13,0.353785494,0.767817194,0.4140317,8.069021,5.71474,7.524585,10.499339,15.140015,0.006065547,0.083452,0.023031,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_23,Finland,64.69772601,26.03056173,1292459,2008,2019,9,12,0.894292508,0.876666708,-0.017625799,0.394533,1.248799,2.191586,-0.728008,0.694747,-0.082138599,0.058784,0.01441,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_24,Finland,62.6584847,25.26081097,1281089,2007,2020,7,14,0.796453372,0.580495583,-0.215957789,-2.379716,-1.764641,-2.42185,-0.943741,-5.053127,0.074346636,0.01218,0.00456,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_27,Finland,60.65892499,23.15177763,1295000,2007,2018,8,12,0.545461471,0.605641159,0.060179688,-7.748278,-7.004766,-9.754544,-0.081047,-14.348755,0.178497789,0.167294,0.034952,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_28,Finland,64.29899441,28.05732625,1292459,2007,2020,12,14,0.88445196,0.962008185,0.077556225,0.623289,0.084143,0.646453,3.143059,2.170336,-0.005263066,0.045035,0.003002,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_29,Finland,61.12184579,23.03160671,1291763,2008,2020,11,13,0.840174477,0.922023514,0.081849037,3.750273,4.916118,6.342101,-14.644941,10.303147,0.135646739,0.063291,0.019622,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_3,Finland,63.09485968,31.03444171,1292873,2007,2020,12,14,0.976350741,0.960230177,-0.016120564,-3.528465,-0.958107,-1.040166,-13.420446,-7.311186,-0.091942091,0.057789,0.000407,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_30,Finland,61.83053364,23.64234139,1291763,2007,2020,10,14,0.421385928,0.430669065,0.009283137,1.227162,0.207439,-1.009708,-3.335484,3.158922,0.06846904,0.014732,0.013892,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_32,Finland,62.61488021,29.24573283,1292873,2007,2021,11,15,0.640673291,0.921175072,0.280501782,-1.903611,-1.450793,0.530843,-4.952822,-3.55909,-0.053183047,0.059917,0.011342,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_34,Finland,69.92032487,27.11203961,1292114,2006,2021,11,16,0.90882911,0.760367548,-0.148461562,-0.940108,-1.429892,-4.521896,1.587973,-2.352862,0.074477506,0.028081,0.002694,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_35,Finland,65.9626332,24.04420151,1260915,2007,2020,11,14,0.607196008,0.513743043,-0.093452965,-1.805149,-0.559888,0.401626,-1.552129,-2.802953,0.092086982,0.042414,0.026011,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_4,Finland,60.06423476,24.21181791,1278935,2006,2020,10,15,0.84930799,0.741305356,-0.108002634,-1.782237,-1.318162,-3.05746,-2.139997,-4.033388,0.043248112,0.005259,0.005733,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_42,Finland,60.87252314,22.40938818,1285711,2007,2020,11,14,0.727855034,0.669249507,-0.058605527,-1.113925,-1.778434,-5.807656,5.712439,-0.887003,0.019787931,0.068888,0.011812,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_44,Finland,60.26603,24.334473,1283684,1999,2020,10,22,0.571709353,0.577432676,0.005723323,-0.408606,-2.020948,-5.058976,7.731794,-0.765182,-0.022919353,0.062229,0.015084,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_46,Finland,63.723868,23.015959,1293731,2003,2018,8,16,0.579564511,0.834972688,0.255408178,4.030921,0.722394,1.498788,15.495425,7.829671,-0.131577155,0.070267,0.010229,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_5,Finland,66.06655892,25.78493756,1292662,2007,2020,10,14,0.729136128,0.763043144,0.033907016,0.87857,-0.276217,-0.461488,5.527372,2.204422,-0.034732749,0.064392,0.011288,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_51,Finland,60.525018,24.229293,1291940,1998,2021,7,24,0.54565138,1.024081879,0.478430498,1.444575,0.473216,1.891197,6.043432,3.044194,-0.0325656,0.058054,0.005892,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_53,Finland,60.513079,24.227781,1291940,1998,2021,8,24,0.477633627,0.98804606,0.510412433,3.614612,1.613158,2.953152,10.107505,7.92853,-0.013498729,0.031099,0.00411,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_55,Finland,60.236713,24.164919,1283684,2000,2020,7,21,0.153757781,0.66483847,0.511080688,3.616491,-0.865495,-3.33803,15.824369,7.199729,-0.047584098,0.083919,0.017677,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_56,Finland,60.218308,24.140082,1283684,1999,2020,9,22,0.455932212,0.81413023,0.358198018,-1.331511,-2.204701,-2.731358,6.793163,-2.524761,-0.086596848,0.062965,0.017228,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_57,Finland,60.189014,24.117364,1283684,2006,2020,9,15,0.649840455,0.653053148,0.003212693,-1.561051,-2.838909,-4.419757,7.738627,-3.631418,0.016593641,0.055934,0.010481,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_59,Finland,60.304638,24.297284,1283684,2000,2020,7,21,0.5601694,0.482160166,-0.078009234,1.074076,-0.27242,1.93783,10.756658,3.260753,0.037245254,0.023387,0.009016,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_6,Finland,62.1983452,30.54927568,1292873,2007,2019,10,13,0.953118554,0.7617878,-0.191330754,-1.076202,-0.546002,1.202578,-1.427362,-2.435664,-0.036095132,0.101808,0.020288,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_60,Finland,60.274984,24.290169,1283684,2000,2020,7,21,0.318675747,0.31127751,-0.007398238,0.19406,-1.942558,-6.070146,7.464708,0.914223,0.008723202,0.075117,0.023682,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_63,Finland,64.524668,25.611971,1281603,2006,2020,11,15,0.728470405,0.836126702,0.107656296,1.836431,2.535206,4.336745,-5.875741,3.838585,-0.122076892,0.018994,0.008427,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_65,Finland,67.921518,25.363307,1284416,2006,2021,7,16,0.7909663,0.947398415,0.156432115,0.10064,-0.014117,0.79027,1.216348,0.434328,0.032752183,0.045773,0.014019,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_66,Finland,67.900869,25.278852,1284416,2006,2021,7,16,0.917856762,0.945350514,0.027493752,-1.050119,-0.541521,-0.443786,-4.037697,-1.359448,-0.000671115,0.000573,0.001388,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_67,Finland,67.867584,25.306257,1284416,2006,2021,7,16,0.978601887,0.81754752,-0.161054367,-1.687349,-1.387211,-1.017954,-1.417311,-3.090679,0.062768421,0.047388,0.008712,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_69,Finland,67.817439,25.282978,1284416,2006,2021,7,16,0.873255725,0.900344285,0.02708856,-0.538758,0.190639,0.322576,-1.497453,-1.328662,-0.012373203,0.024592,0.004223,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_8,Finland,60.13005571,23.1590909,1265953,2007,2020,12,14,0.805715017,0.815001379,0.009286362,0.94759,0.329119,-1.693609,-4.681226,2.814448,0.006194922,0.027115,0.004292,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_9,Finland,62.64031191,31.28599706,1292873,2006,2018,11,13,0.628634456,0.802307998,0.173673543,-1.418124,1.05963,9.978702,-7.687646,-0.961539,-0.077526631,0.08385,0.016334,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_96,Finland,67.12266,27.686473,1284416,2007,2020,7,14,0.954670392,0.916895591,-0.037774801,0.949759,0.613868,0.467439,0.867764,2.525183,0.050347808,0.017151,0.001927,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_97,Finland,60.430161,24.411001,1291940,1998,2021,9,24,0.638038925,1.0162844,0.378245475,2.127418,-0.643952,-1.285249,11.379563,4.169552,-0.094945254,0.00682,0.00294,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_98,Finland,60.407538,24.163712,1291940,1998,2021,9,24,0.354574554,0.60784651,0.253271956,2.440337,-0.684908,-1.787637,9.579384,5.321606,-0.053619123,0.040137,0.00876,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_004_MZB_LO_99,Finland,63.543644,28.059897,1292873,2007,2019,8,13,0.746281875,0.89698573,0.150703855,0.058499,-0.19313,0.635115,1.688773,0.201948,-0.073159554,0.050634,0.013208,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_013_MZB_LO_1,Finland,66.335013,29.334205,1284906,2000,2014,15,15,0.855427609,0.93940384,0.083976231,4.514126,0.509927,-0.018146,12.834533,9.512564,-0.023670642,0.091402,0.01239,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_013_MZB_LO_10,Finland,66.216611,29.391159,1284906,2000,2014,15,15,0.946328874,0.926585781,-0.019743093,1.147783,0.718208,0.704525,1.259298,2.452925,0.011654363,0.008547,0.00011,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_013_MZB_LO_2,Finland,66.223412,29.128373,1284906,2000,2014,15,15,0.789375759,0.99860388,0.209228121,1.691881,-1.490487,-1.635097,9.839345,3.50201,-0.000428332,0.074305,0.003174,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_013_MZB_LO_3,Finland,66.382179,29.426609,1284906,2000,2014,15,15,0.79875092,0.949746663,0.150995742,2.704677,1.839552,2.360867,2.786836,6.08412,0.064952448,0.018346,0.007003,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_013_MZB_LO_4,Finland,66.381838,29.579633,1284906,2000,2014,15,15,0.966647222,1.005149222,0.038502,2.173312,2.151941,2.751786,-1.276781,4.758024,0.024353257,0.025115,0.001309,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_013_MZB_LO_5,Finland,66.207575,29.163472,1284906,2000,2014,15,15,0.979535892,1.005355902,0.025820009,2.069721,2.315902,3.771905,0.64102,4.067598,-0.032506653,0.042041,0.004088,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_013_MZB_LO_6,Finland,66.212673,29.401541,1284906,2000,2014,15,15,0.957576478,0.968740275,0.011163797,0.306683,0.384435,0.050055,-1.883155,0.272107,-0.067145778,0.035346,0.00537,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_013_MZB_LO_7,Finland,66.379146,29.423721,1284906,2000,2014,15,15,0.972225385,1.008417195,0.036191809,0.661662,-0.081114,0.963239,3.756865,1.599501,0.044080596,0.033362,0.002585,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_013_MZB_LO_8,Finland,66.191183,29.13634,1284906,2000,2014,15,15,0.946058262,0.96477635,0.018718087,1.276614,0.24762,-0.991028,2.624785,2.5418,-0.022968478,0.026882,0.000113,Mixed,FALSE,FALSE,TRUE,FALSE
FIN_013_MZB_LO_9,Finland,66.337734,29.518193,1284906,2000,2014,15,15,0.82836206,0.999599259,0.171237199,3.407193,0.820205,1.054809,13.168643,6.617428,-0.049101351,0.003704,0.001399,Mixed,FALSE,FALSE,TRUE,FALSE
FRA_005_MZB_LO_1,France,50.9008536,2.577101,1172387,1989,2007,10,19,0.615635972,0.625008217,0.009372245,0.932025,-3.138336,-5.761551,16.266615,NA,NA,0.090167,0.015428,Mixed,TRUE,FALSE,FALSE,TRUE
FRA_016_MZB_LO_1,France,50.30448305,1.918195639,1172797,1998,2014,8,17,0.903403947,0.966654596,0.063250649,0.451466,-0.780855,-4.004784,4.806064,0.711321,-0.06645451,0.053426,0.015364,Family,TRUE,FALSE,FALSE,TRUE
FRA_016_MZB_LO_10,France,48.91860206,7.592563171,1173482,1997,2016,12,20,1.029338406,1.07833439,0.048995984,0.168049,-1.672946,-3.579745,8.024502,0.348175,-0.009212596,0.039279,0.010834,Family,TRUE,FALSE,FALSE,TRUE
FRA_016_MZB_LO_101,France,45.63905933,3.705181093,1173706,1997,2013,9,17,0.61656988,0.983275261,0.366705381,4.417633,3.038631,8.458984,4.509109,8.980001,-0.159611783,0.090726,0.033616,Family,TRUE,FALSE,FALSE,TRUE
FRA_016_MZB_LO_102,France,45.87357496,3.476710329,1173706,1997,2013,11,17,0.321046957,0.846718673,0.525671716,6.168919,5.571516,9.172289,2.880894,13.279127,-0.096289174,0.067763,0.025336,Family,TRUE,FALSE,FALSE,TRUE
FRA_016_MZB_LO_106,France,46.26317506,3.226302671,1173706,1997,2015,12,19,0.589247268,0.942926413,0.353679144,4.171012,3.028075,8.418479,3.908648,9.084084,-0.070979798,0.058041,0.017794,Family,TRUE,FALSE,FALSE,TRUE
FRA_016_MZB_LO_110,France,47.49318048,1.292766216,1173706,1997,2016,12,20,0.884012823,1.076734968,0.192722145,2.262552,2.858782,3.704493,-3.070576,5.016077,0.071709303,0.067777,0.013499,Family,TRUE,FALSE,FALSE,TRUE
FRA_016_MZB_LO_111,France,46.14425166,2.566292419,1173706,1997,2016,11,20,0.525190614,0.947328863,0.422138249,4.628735,2.680671,5.111567,7.698212,10.757052,-0.093966069,0.073093,0.015603,Family,TRUE,FALSE,FALSE,TRUE
FRA_016_MZB_LO_112,France,46.1840181,2.445995151,1173706,1994,2016,13,23,0.634284112,0.704975538,0.070691426,0.446832,-1.02675,-0.625011,6.805284,0.778535,0.016662506,0.004877,0.010799,Family,TRUE,FALSE,FALSE,TRUE
FRA_016_MZB_LO_113,France,46.31241662,2.602639959,1173706,1997,2017,8,21,0.72037037,0.868518519,0.148148148,2.136755,0.484918,-0.478437,6.792718,4.429719,-0.039068356,0.064403,0.009781,Family,TRUE,FALSE,FALSE,TRUE
FRA_016_MZB_LO_114,France,46.42077604,2.8232277,1173706,1997,2015,14,19,0.225253212,0.932857598,0.707604386,7.624048,2.575516,3.828034,15.05759,16.316956,-0.132140018,0.022279,0.004097,Family,TRUE,FALSE,FALSE,TRUE
FRA_016_MZB_LO_118,France,46.44664184,2.1770825,1173706,1997,2013,9,17,0.696138992,0.782229342,0.08609035,1.068548,0.975685,2.849547,1.903612,2.090449,-0.10090395,0.051957,0.010632,Family,TRUE,FALSE,FALSE,TRUE
FRA_016_MZB_LO_119,France,45.69366379,2.076389166,1173706,1998,2016,10,19,0.896301171,1.044140157,0.147838986,1.632037,0.402727,1.348636,9.012963,3.55943,0.01424752,0.009844,0.000222,Family,TRUE,FALSE,FALSE,TRUE
FRA_016_MZB_LO_12,France,49.04319903,7.902803052,1173482,1997,2016,13,20,0.810599429,0.867390745,0.056791316,0.500119,-0.810035,-2.170573,5.438416,1.036792,-0.033703951,0.012914,0.006704,Family,TRUE,FALSE,FALSE,TRUE
FRA_016_MZB_LO_120,France,45.76421068,2.167500179,1173706,1993,2016,14,24,0.841876196,1.002355198,0.160479002,1.483383,-0.466255,-1.774633,10.324948,3.17466,0.001168607,0.007885,0.003132,Family,TRUE,FALSE,FALSE,TRUE
FRA_016_MZB_LO_121,France,46.21996401,1.919887262,1173706,1996,2017,17,22,0.766165812,0.980546044,0.214380232,2.274549,1.16373,1.226845,5.569426,4.647172,-0.051463804,0.048284,0.009721,Family,TRUE,FALSE,FALSE,TRUE
FRA_016_MZB_LO_122,France,46.37816311,1.679220242,1173706,1996,2017,17,22,0.781920805,0.998516864,0.216596059,2.004392,1.167631,1.346765,5.175196,4.332841,0.051043177,0.040665,0.01,Family,TRUE,FALSE,FALSE,TRUE
FRA_016_MZB_LO_123,France,46.38577932,1.689399363,1173706,1996,2017,14,22,0.746303536,0.903442942,0.157139406,1.867749,1.457302,-1.239501,2.573515,4.195207,-0.009371687,0.044355,0.015868,Family,TRUE,FALSE,FALSE,TRUE
FRA_016_MZB_LO_124,France,46.11766777,1.338396782,1173706,1992,2016,18,25,0.710659514,1.077692324,0.367032811,3.010376,1.680117,1.206838,4.114021,6.387129,-0.027105641,0.032112,0.00443,Family,TRUE,FALSE,FALSE,TRUE
FRA_016_MZB_LO_125,France,48.63143304,0.46825983,1173706,1997,2017,11,21,0.850642348,0.867756002,0.017113653,-0.346613,-1.472972,-1.145718,7.361937,-0.711012,0.005693442,0.03208,0.001593,Family,TRUE,FALSE,FALSE,TRUE
FRA_016_MZB_LO_126,France,48.38685809,-0.022149211,1173706,1997,2017,13,21,0.781896543,0.918185196,0.136288653,0.173509,-1.415994,-1.579014,4.744193,0.345974,-0.009679637,0.055154,0.012825,Family,TRUE,FALSE,FALSE,TRUE
FRA_016_MZB_LO_127,France,48.07676224,0.178432904,1173706,1997,2017,13,21,0.827320949,0.939915922,0.112594973,0.852692,1.775748,6.523692,-1.888229,1.955004,0.087564816,0.079074,0.012136,Family,TRUE,FALSE,FALSE,TRUE
FRA_016_MZB_LO_128,France,48.47260441,-0.146203666,1173706,1997,2009,8,13,0.794908467,1.060926773,0.266018306,2.26247,1.619183,4.021015,5.93784,4.340176,-0.172021608,0.059387,0.011257,Family,TRUE,FALSE,FALSE,TRUE
FRA_016_MZB_LO_129,France,48.44532103,-0.586042568,1173706,1997,2017,13,21,1.015150469,1.033786582,0.018636113,-0.645382,-0.110355,0.378197,-0.367996,-1.160259,0.04753676,0.022245,0.00428,Family,TRUE,FALSE,FALSE,TRUE
FRA_016_MZB_LO_13,France,48.05790591,6.703332127,1173482,1993,2016,15,24,0.83375341,1.01940963,0.18565622,0.512054,1.150286,2.283707,0.006455,0.644594,-0.122983865,0.037184,0.002704,Family,TRUE,FALSE,FALSE,TRUE
FRA_016_MZB_LO_130,France,48.42967339,-0.639079174,1173706,1997,2017,11,21,1.02531883,0.833083271,-0.192235559,-2.462586,-0.804573,-1.742849,-6.069857,-4.959624,0.034566717,0.067626,0.019704,Family,TRUE,FALSE,FALSE,TRUE
